acc,name,length,n_conf,max_over_mean,plasticity_pct,plasticity_band,l2_delta_max,l2_delta_mean,l2_delta_max_resid,ens_spread_mean,cos_max,cos_mean,peak_localization,compartment,is_soluble
Q6UXS0,CL19A_HUMAN,186,5,1.6188257143194424,99.5053440508789,very_high,999.8629992712434,617.647094696645,165.92858582277347,10.285681673558985,0.8755334426306832,0.5198877410722388,3.986834351914669,secreted,False
Q8NH61,O51F2_HUMAN,342,5,1.618803085752144,99.5053440508789,very_high,1017.1957164871212,628.3628474879531,162.87521819307244,11.190744214422956,0.910459623638069,0.5618488767339076,5.603018665690303,membrane,False
Q14410,GLPK2_HUMAN,553,5,1.6187738657541089,99.5053440508789,very_high,1002.0096330314004,618.9929638893656,120.11564818339592,11.724723340493991,0.8298287327865977,0.5923070218285036,5.547571356568602,membrane,False
Q5NDL2,EOGT_HUMAN,527,5,1.6187727225708115,99.5053440508789,very_high,1020.775543190396,630.58607854947,142.27923914998792,11.601795193322063,0.8549990054875096,0.6052745658489233,5.012763407216329,secreted,False
O75636,FCN3_HUMAN,299,5,1.6185939976300334,99.5053440508789,very_high,1022.3167117545588,631.6078727894887,173.6154547961504,11.861304690884923,0.8222695527138393,0.5608906519091252,3.946000218373859,secreted,False
O95264,5HT3B_HUMAN,441,5,1.618120139319735,99.5053440508789,very_high,1086.5276830652151,671.475285834078,219.2698616960878,11.310014912253289,0.8552528218845974,0.6178627791350378,4.909979619426019,membrane,False
P23415,GLRA1_HUMAN,457,5,1.6181062472233405,99.5053440508789,very_high,1129.406658048944,697.9805312447069,260.0579561828341,11.048680677729578,0.8745793505276387,0.6208068048499317,2.802853457967021,membrane,False
Q6ZQN7,SO4C1_HUMAN,724,5,1.6176566913916992,99.5053440508789,very_high,1035.051742601123,639.8463580730665,130.81147244161843,11.721089007948066,0.8933993300907063,0.6067146439725125,5.255893002442925,membrane,False
P51553,IDH3G_HUMAN,393,5,1.6176335154016677,99.5053440508789,very_high,1039.4975062215317,642.6038384607781,178.51232634335122,11.522399516315993,0.894703888052662,0.6067793089733607,6.587794403538926,targeted,False
P08574,CY1_HUMAN,325,5,1.617538284860673,99.5053440508789,very_high,1164.888658262612,720.1614138989806,312.78972049660706,11.174586440482534,0.9493393592795192,0.6569057812711458,3.372887383138244,membrane,False
O43827,ANGL7_HUMAN,346,5,1.6170767367758996,99.5053440508789,very_high,1101.965432114633,681.4552501139159,247.12221369633835,11.988237691432728,0.90607394397333,0.618915138327553,2.5915045410102087,secreted,False
O75508,CLD11_HUMAN,207,5,1.617047345922081,99.5053440508789,very_high,1022.171152759446,632.1219693013758,185.4924586586866,10.825771468371206,0.8822771139669108,0.565484113802356,5.059740992523153,membrane,False
Q9UKL4,CXD2_HUMAN,321,5,1.6170163591640985,99.5053440508789,very_high,1122.478141650981,694.1662249042542,270.9019240092216,11.54195600747278,0.9127057678589918,0.6344215288031769,3.651567355604934,membrane,False
P62341,SELT_HUMAN,195,5,1.6169816560445731,99.5053440508789,very_high,1023.4824726839726,632.9586169740337,188.37193895595,10.831770160844,0.8646745912298592,0.5480523613132127,4.813077820357927,membrane,False
Q5T7M9,DIK1A_HUMAN,428,5,1.6167119235447331,99.5053440508789,very_high,1088.2331054303788,673.1150365012147,222.67412446504952,11.494458218834264,0.9032893939986922,0.6399968538144575,4.508713028704161,membrane,False
Q14512,FGFP1_HUMAN,234,5,1.616556620802299,99.5053440508789,very_high,1108.2681121447658,685.573334012337,268.06105720534856,10.63237408137624,0.8852550128533339,0.5921868276264782,4.2385396420460895,secreted,False
G3V0H7,SO1B7_HUMAN,640,5,1.6165539922215588,99.5053440508789,very_high,1086.5305504346647,672.1275971363488,193.26740288431813,12.051830148418464,0.9099361643038212,0.6606222085160407,5.560214377645639,membrane,False
Q96RI0,PAR4_HUMAN,385,5,1.6161454641997406,99.5053440508789,very_high,1005.6260308997084,622.2373252744569,145.6862912700193,11.108417128512349,0.8436477570485781,0.561618874610462,5.850811780279182,membrane,False
P16442,BGAT_HUMAN,354,5,1.6160340458262858,99.5053440508789,very_high,1046.2599225475135,647.4244309691755,190.37126388072815,11.209115237837734,0.8853110821119016,0.5916774826005505,3.891386088581859,membrane,False
P32246,CCR1_HUMAN,355,5,1.615486346273326,99.5053440508789,very_high,1090.452375182928,674.9994375977335,234.43303648508095,10.643542463507188,0.923233554979484,0.6159560823941386,5.529801226218029,membrane,False
P22352,GPX3_HUMAN,226,5,1.615332079295052,99.5053440508789,very_high,989.3584369465704,612.4799040558407,150.1968222556444,10.161442193538717,0.8456312772942866,0.5332177360426836,5.393695037395477,secreted,False
Q03395,ROM1_HUMAN,351,5,1.615275820616323,99.5053440508789,very_high,1087.8086563069517,673.4507149932285,232.31203773335028,11.296353997614808,0.8242037431717286,0.6152082398396951,3.8089958151747494,membrane,False
P01877,IGHA2_HUMAN,391,5,1.6149541663328864,99.5053440508789,very_high,1094.4611675995552,677.7041667276283,233.73734778349777,11.473710403677178,0.8664550688313184,0.6458160494102038,5.194747983539563,membrane,False
Q9BZM6,ULBP1_HUMAN,244,5,1.6145968335259944,99.5053440508789,very_high,1059.4999219336178,656.2009164964373,217.9860666835865,10.91787684588911,0.8849634987095062,0.5813194037788785,3.973879850677545,secreted,False
P61073,CXCR4_HUMAN,352,5,1.614475032514436,99.5053440508789,very_high,1031.2188693964663,638.7332406056463,175.59157079180352,11.338073065298916,0.8827968266994196,0.5870100036629219,5.194601569926984,membrane,False
Q9UGM1,ACHA9_HUMAN,479,5,1.614340481680554,99.5053440508789,very_high,1100.7983669832854,681.887358629403,228.57470443382456,11.152082772023295,0.8349385857214854,0.6260622484071506,4.0988477227738045,membrane,False
P46059,S15A1_HUMAN,708,5,1.6141663893763063,99.5053440508789,very_high,1062.0745268658895,657.9709092286623,159.9251372033675,11.748029774260386,0.8730686831869163,0.6374523425696845,4.419073119365281,membrane,False
Q9H2R5,KLK15_HUMAN,256,5,1.6137548858318138,99.5053440508789,very_high,958.3152746868532,593.841904429788,115.23325906408502,10.727602252949374,0.8451428396176904,0.5122790802072702,5.308686302105397,secreted,False
Q5SRR4,LY65C_HUMAN,150,5,1.6137394331885515,99.5053440508789,very_high,1141.0511223098529,707.0851085628253,311.82118997959344,8.780292549086774,0.9368474711426305,0.5967429993526878,3.161862370148034,secreted,False
Q9UNU6,CP8B1_HUMAN,501,5,1.6136784568106055,99.5053440508789,very_high,978.332555046612,606.274782262786,103.23393181380028,11.88290553910468,0.8450797112709393,0.5756307729147556,7.147850739900155,membrane,False
P01860,IGHG3_HUMAN,446,5,1.6133266467577925,99.4965109089303,very_high,1086.1054741041714,673.2086625391332,218.19425257973683,11.151334483044693,0.8668624989167188,0.6176956929204501,3.848453969008757,membrane,False
P23946,CMA1_HUMAN,247,5,1.6132325500247482,99.48767776698172,very_high,948.545164831091,587.9779482598008,106.6392694878756,10.64812278023306,0.8429928269513094,0.516863399713858,5.341009728936455,secreted,False
A0A075B6T7,TVA6_HUMAN,132,5,1.6131724346850886,99.48767776698172,very_high,1078.6790587685666,668.6694091555842,251.8013669974124,9.365971353472908,0.9599617387234968,0.5645669383797705,3.5958883946140534,secreted,False
O43614,OX2R_HUMAN,444,5,1.6131182760873397,99.48767776698172,very_high,1080.9404899912315,670.093759405831,213.29062852892,10.789930111519114,0.8831079997128906,0.6236234999899691,4.479231192325078,membrane,False
P55085,PAR2_HUMAN,397,5,1.6125431547371836,99.48767776698172,very_high,1054.6328402831127,654.0183666919519,193.12494028068693,11.416585606836849,0.8762696612316023,0.6146343819660166,5.027066988878508,membrane,False
Q9BV40,VAMP8_HUMAN,100,5,1.6120193623421817,99.48767776698172,very_high,1185.400149079148,735.3510613887479,362.7042183019586,7.888482567752704,0.9244181158610372,0.6157097127783041,3.1592105881341532,membrane,False
Q6P1S2,CC033_HUMAN,294,5,1.6119284475082405,99.48767776698172,very_high,1150.1787047871358,713.5420350472126,302.1308479840344,11.619102703434942,0.8761616924996243,0.6558179442810164,3.5575951719167564,membrane,False
Q8NH41,OR4KF_HUMAN,324,5,1.611603579655195,99.48767776698172,very_high,1030.581302729974,639.4756848013807,178.61304499503046,10.954357900417172,0.8858359093970978,0.6050719525683252,5.961184381685385,membrane,False
P39905,GDNF_HUMAN,211,5,1.6109825112525362,99.48767776698172,very_high,1121.5938851948872,696.2172943275708,284.3924709698822,10.537719159686295,0.9305624710389936,0.6154131344543357,3.979229366380437,secreted,False
P14207,FOLR2_HUMAN,255,5,1.6107350812354388,99.48767776698172,very_high,1027.5669934970476,637.9490988097743,184.61565790534095,11.660144288046578,0.8430149798225676,0.5945902907879633,4.228166900861831,secreted,False
O75629,CREG1_HUMAN,220,5,1.6107288689470594,99.48767776698172,very_high,1067.699165225254,662.8670943990734,229.32163072069625,10.88525487088954,0.8667034323191878,0.5877498189604566,3.35588637679403,secreted,False
Q96D96,HVCN1_HUMAN,273,5,1.610533580452169,99.47884462503312,very_high,993.0539833547402,616.5993652080962,147.75040720392826,11.23523279945673,0.8720544617544497,0.5323287562209891,4.635897337851282,membrane,False
Q92523,CPT1B_HUMAN,772,5,1.6105088179519496,99.47884462503312,very_high,1071.4497019439711,665.2864548142622,160.93679029351938,12.429509746355102,0.9859842645745204,0.6547156700896728,4.804710285101783,membrane,False
Q9UNA3,A4GCT_HUMAN,340,5,1.6100506286626557,99.47884462503312,very_high,1028.8903638044978,639.042242204214,174.83122557257195,11.40077968639048,0.8889550632234917,0.6120002301682779,5.423062818822407,membrane,False
P24071,FCAR_HUMAN,287,5,1.6086257553519168,99.47001148308453,very_high,1118.356727958527,695.2249298732986,271.2236313728555,11.228706247335452,0.9258825123750952,0.6343139440607016,3.181634944734583,membrane,False
A5X5Y0,5HT3E_HUMAN,456,5,1.6084443288534334,99.47001148308453,very_high,1135.1622708545142,705.7516697902109,265.9442490194656,11.383931822868838,0.9111596640801624,0.650559300540419,3.5048248358011884,membrane,False
P14384,CBPM_HUMAN,443,5,1.6084374055226691,99.47001148308453,very_high,1066.8290740902837,663.2704949696218,199.30989265903315,11.559860576943366,0.8922835944927063,0.63245469646623,4.351739601601836,secreted,False
P17900,SAP3_HUMAN,193,5,1.608275360941961,99.47001148308453,very_high,980.2258409192544,609.4888131243466,145.37666725335453,10.992992733430908,0.9392243280933548,0.5376854823481964,4.888604211483253,secreted,False
Q6IF00,OR2T2_HUMAN,324,5,1.6074628756130085,99.47001148308453,very_high,1028.4862073828149,639.8195709428079,176.5179496478712,11.414811521150115,0.8952083689110275,0.5937245935261951,6.915775446840163,membrane,False
P01732,CD8A_HUMAN,235,5,1.6073580830414125,99.46117834113595,very_high,1096.3597548375342,682.0880589105669,256.0220198670555,11.109581218423314,0.9081320081921008,0.6087946896548047,4.53762146536309,membrane,False
P49755,TMEDA_HUMAN,219,5,1.6072711824277512,99.46117834113595,very_high,1083.359044719956,674.0362526017274,245.11219024645985,11.42392507286822,0.8603795622037187,0.5960217375375317,4.215200742240817,membrane,False
P43220,GLP1R_HUMAN,463,5,1.6067964919438624,99.46117834113595,very_high,1088.186390528716,677.2397101829918,218.0536084762375,11.684424692814051,0.8770926411525265,0.6274188209226503,5.369007462499317,membrane,False
P29965,CD40L_HUMAN,261,5,1.6065058348943548,99.46117834113595,very_high,1047.3290323866404,651.9298029526965,203.5936166085653,10.571511628567931,0.8802414431401817,0.5705103542384479,4.074283859018281,membrane,False
P12318,FCG2A_HUMAN,317,5,1.606482651073112,99.46117834113595,very_high,1134.746735481223,706.3548023513473,283.6932379637093,11.242345845831878,0.9605632915039252,0.6595476457635795,4.2114722570369265,membrane,False
P07093,GDN_HUMAN,398,5,1.6062692953318842,99.46117834113595,very_high,1001.2666783946936,623.3491988566012,139.6280983612064,11.829340584755483,0.8886379372712403,0.5898484727567309,6.132744288517126,secreted,False
Q99788,CML1_HUMAN,373,5,1.6059944891303888,99.46117834113595,very_high,1018.3645904054536,634.1021698992691,159.99301114850152,11.559411315317965,0.8877407344667586,0.5872763468012109,4.876725268803003,membrane,False
Q86WS5,TMPSC_HUMAN,348,5,1.6059044125885238,99.46117834113595,very_high,1037.046729876151,645.7711441261632,181.94215139573384,10.99937122490406,0.8765276552764891,0.6152466566540697,5.332211018639807,membrane,False
Q9Y282,ERGI3_HUMAN,383,5,1.605761610109839,99.46117834113595,very_high,1091.7492660897858,679.8949851675063,232.07088652221955,11.078294187036043,0.9098985216470602,0.6432639971289386,4.464674962825929,membrane,False
Q8TF62,AT8B4_HUMAN,1192,5,1.605709158297295,99.46117834113595,very_high,1123.415205552122,699.6380382744989,158.0166808558812,11.954313575771051,0.9034830574591683,0.6922942699248101,5.5676868534820025,membrane,False
P0C851,PIRT_HUMAN,137,5,1.605689508943995,99.46117834113595,very_high,1088.3588772649384,677.8140301726875,260.82778533847727,8.691798359286745,0.8424416555604316,0.5386577944533235,3.5530726085029425,membrane,False
Q8NFL0,B3GN7_HUMAN,401,5,1.604916882709544,99.46117834113595,very_high,1034.0405528927113,644.2953925098972,172.0099327660398,11.234008090416715,0.8221808788756402,0.606914366766148,4.3872669292476445,membrane,False
O75326,SEM7A_HUMAN,666,5,1.6045943652150323,99.46117834113595,very_high,1076.9756609138508,671.1825021072664,180.31483255590777,11.903859678025734,0.8832167164362504,0.6385385053752131,3.815706078200983,secreted,False
Q9UBY5,LPAR3_HUMAN,353,5,1.604505457832267,99.46117834113595,very_high,1071.5593844620737,667.844025852163,215.8014058263495,11.060207704785851,0.8684560639690926,0.6150717711198094,4.323767744807321,membrane,False
O95377,CXB5_HUMAN,273,5,1.6042398491345269,99.45234519918735,very_high,1014.2946638959723,632.2587388921745,168.99108774516037,11.36384900668642,0.8522788714146994,0.5813435362684145,4.156800737630993,membrane,False
O43508,TNF12_HUMAN,249,5,1.604045788589983,99.45234519918735,very_high,1072.194142783301,668.4311323333209,230.02688737796268,10.981773754135473,0.9039597907057269,0.6276355365091947,3.5852891013556754,membrane,False
Q8N0W4,NLGNX_HUMAN,816,5,1.6040224743295626,99.45234519918735,very_high,1106.791671205826,690.0100771136829,190.52883818867235,11.926595746690188,0.8586853653580668,0.6517263144047384,3.354603117881518,membrane,False
Q9Y240,CLC11_HUMAN,323,5,1.6035641572442607,99.45234519918735,very_high,1171.7195521868002,730.6970206909633,319.88197448291817,11.658389903619382,0.9356750018414546,0.6659961361873273,2.885693835800106,secreted,False
Q10588,BST1_HUMAN,318,5,1.6031305410078562,99.45234519918735,very_high,1071.4778284529953,668.3659259449797,220.29365090442025,11.676029545620075,0.9460525184349488,0.6509103874221625,4.016404470311907,secreted,False
Q969P6,TOP1M_HUMAN,601,5,1.6024960840212876,99.45234519918735,very_high,1062.9085819593977,663.2831072451315,174.74195562044554,12.231689488644248,0.9518271855581044,0.6539455838912951,5.315222606871504,targeted,False
P28907,CD38_HUMAN,300,5,1.6023583394158305,99.45234519918735,very_high,1026.319087440884,640.5053490179016,177.4871504514142,10.78811140484909,0.9330203463160264,0.5832636145421376,3.9128330447819697,membrane,False
P16671,CD36_HUMAN,472,5,1.602084109256343,99.45234519918735,very_high,1100.3506344024097,686.8245106753911,229.04173207037863,10.840371805310648,0.9846117512380168,0.6661030231769021,4.657830286073976,membrane,False
Q9BSG0,PADC1_HUMAN,188,5,1.601697456448672,99.44351205723876,very_high,1008.8531970117256,629.8650178586042,174.6574235011327,10.042722163684529,0.8457004928900362,0.5358356675511359,4.827908314957316,secreted,False
P01009,A1AT_HUMAN,418,5,1.6013728350677991,99.43467891529016,very_high,1048.2552848233336,654.5978936737434,184.00310416861828,11.778124186020602,0.8846495552503111,0.6326810818002355,5.218535086417858,secreted,False
O75795,UDB17_HUMAN,530,5,1.6009354125082098,99.43467891529016,very_high,1028.284493088225,642.3022971773703,149.39614895463262,11.967394019242771,0.8660679223962537,0.6213392050326437,5.477486008047097,membrane,False
U3KPV4,A3LT2_HUMAN,340,5,1.6008642982369163,99.43467891529016,very_high,996.852813037466,622.6966358945798,142.79367480554004,11.207239482406848,0.8191985041102976,0.5684397923889161,4.81961763452595,membrane,False
P18065,IBP2_HUMAN,325,5,1.600787745394249,99.43467891529016,very_high,1087.4566919408185,679.3259725207317,235.35775417481364,11.251126647443511,0.907842256222423,0.616222226152738,5.050730783688402,secreted,False
P41143,OPRD_HUMAN,372,5,1.600099049570188,99.42584577334158,very_high,999.8029978031076,624.8381924044456,141.56209857721694,11.098567382878658,0.8443125411854256,0.556589355570014,4.2327390233452915,membrane,False
Q01344,IL5RA_HUMAN,420,5,1.5997499330104954,99.41701263139299,very_high,1070.66580955505,669.2707325441881,206.15226883821185,11.583042955237657,0.8765280374551138,0.6322762651384851,4.553823910317671,membrane,False
Q9C0J1,B3GN4_HUMAN,378,5,1.5995629497951276,99.41701263139299,very_high,1069.2630003769837,668.47197261748,210.23802096472448,11.644909674098894,0.8973833238128657,0.627665327964946,3.606791788969131,membrane,False
O60779,S19A2_HUMAN,497,5,1.5986494227580437,99.41701263139299,very_high,1002.3998525980006,627.0291899690103,127.82394948943454,12.046093143459158,0.8918081189597904,0.5863694658112306,4.778455277894505,membrane,False
Q9H772,GREM2_HUMAN,168,5,1.598197795174454,99.41701263139299,very_high,1067.1847841144634,667.742620678797,235.6026112250987,10.00814905006641,0.9175202812907274,0.580922424998641,3.93350658219512,secreted,False
Q9GZT6,CC90B_HUMAN,254,5,1.5981482022858078,99.41701263139299,very_high,1246.159876040037,779.752387329332,403.33922047939177,11.067904619359808,0.9440257612600093,0.6807362941494717,4.835567739609216,membrane,False
Q9P296,C5AR2_HUMAN,337,5,1.5979860027649664,99.41701263139299,very_high,991.3119729277508,620.3508486375373,137.64487478900912,10.837075905821283,0.8644706744427388,0.5588734818932426,5.993872526188321,membrane,False
P02708,ACHA_HUMAN,457,5,1.5971799399947215,99.39934634749581,very_high,1108.9273836330483,694.3033504635151,239.5786817669383,11.679423624158854,0.9121194811387991,0.6719468042977402,4.42708442694048,membrane,False
Q86VI4,LAP4B_HUMAN,317,5,1.5971632956262125,99.39934634749581,very_high,1056.8953752571267,661.7328222792299,205.8418777396131,9.64445755804883,0.9256043613056004,0.6104040265121028,4.3488325282099405,membrane,False
P06756,ITAV_HUMAN,1048,5,1.5970545461378398,99.39934634749581,very_high,1126.1051110200794,705.1137443875945,179.5245107966806,11.96061397938733,0.9364670455442404,0.6960263254931357,4.944209651984791,membrane,False
P55083,MFAP4_HUMAN,255,5,1.5970130828175333,99.39051320554722,very_high,994.8179512195476,622.9241087135249,151.86661562784104,10.657626830699831,0.8548776339999582,0.5545316945743032,5.174111233873202,secreted,False
Q8IXL6,FA20C_HUMAN,584,5,1.5969889120939336,99.39051320554722,very_high,1064.5901537569025,666.6233846041175,178.64508794599442,11.751950114205814,0.8842901601977698,0.6361442625176997,5.120876452689326,membrane,False
Q00888,PSG4_HUMAN,419,5,1.5969433485386788,99.39051320554722,very_high,1099.983634182881,688.8056706506529,235.60077349710423,11.178647691790736,0.953473527955559,0.6670354827793913,4.382805363249523,secreted,False
Q8N5D6,GBGT1_HUMAN,347,5,1.596935713297819,99.39051320554722,very_high,1047.0184732219427,655.64221809415,192.044574772587,10.438837864986,0.8779672443553002,0.5917522480077215,5.011668232412518,membrane,False
P08174,DAF_HUMAN,381,5,1.5968154260897298,99.39051320554722,very_high,1232.3895522774003,771.7795883859102,372.97253277195693,11.44172566882839,0.9857236314956808,0.7000795579137948,3.0310915875018214,secreted,False
P21246,PTN_HUMAN,168,5,1.5963144312175253,99.38168006359862,very_high,1091.446378443227,683.7289428055684,259.86420555386246,10.41092684690491,0.8769989856119422,0.5889468019332241,3.7650723546114735,secreted,False
P47869,GBRA2_HUMAN,451,5,1.5960460110398758,99.37284692165002,very_high,1073.6967633357756,672.7229390051426,205.13214165603404,10.720889080802902,0.8719591285524968,0.6048307594170531,3.401921511470961,membrane,False
Q9UQQ1,NALDL_HUMAN,740,5,1.5960368351868603,99.37284692165002,very_high,1023.275281290569,641.1351284189943,116.94413063408206,11.772139810726664,0.8768988934469326,0.6383954961713898,6.0229061138197935,membrane,False
Q9GZX6,IL22_HUMAN,179,5,1.5953689274378464,99.36401377970144,very_high,1011.9657638901808,634.3145754466943,178.9461106591408,10.63299514276539,0.9177446433886022,0.5438761452592787,4.246918567498243,secreted,False
Q8ND94,LRN4L_HUMAN,238,5,1.5951850992347938,99.36401377970144,very_high,1039.5675664269374,651.6908708111806,198.83779136327465,11.495611657794027,0.8884849360952175,0.5872232057326214,3.548660050229004,membrane,False
O95136,S1PR2_HUMAN,353,5,1.5944348289354506,99.35518063775285,very_high,1024.8777135284076,642.7843239043448,169.11973489268348,11.058514219670355,0.8550258984454783,0.5849205971217389,4.002993704849453,membrane,False
Q9HBE4,IL21_HUMAN,162,5,1.5941555022170644,99.35518063775285,very_high,935.4498086152712,586.7995984787585,104.65171591227488,9.384933775632032,0.8829606257979937,0.478711380856482,5.172328533785759,secreted,False
A8MV23,SERP3_HUMAN,424,5,1.5940935460773566,99.35518063775285,very_high,1045.2061651529136,655.6742969841989,180.1699043118299,10.832952075306675,0.8687028139715933,0.6105584538926606,6.023226877903526,secreted,False
Q9Y6A2,CP46A_HUMAN,500,5,1.5939534972339555,99.35518063775285,very_high,970.6698856081985,608.9700153053666,95.7019424064481,11.28055549071199,0.8045955041241666,0.5757412977905644,6.861002552217556,membrane,False
O43490,PROM1_HUMAN,865,5,1.593835150779379,99.35518063775285,very_high,1283.0734745385448,805.0226988089283,360.4073199993826,11.948391610296564,0.9966949161665356,0.7393315229416791,3.308108417232434,membrane,False
P31995,FCG2C_HUMAN,323,5,1.5936959245669298,99.35518063775285,very_high,1119.6969123647668,702.578763679426,267.85933466088477,10.978522988995984,0.8775891050294222,0.6574252996769775,3.989127900974152,membrane,False
Q12846,STX4_HUMAN,297,5,1.5935246252391193,99.35518063775285,very_high,1076.234842537317,675.380113673629,227.7949456410314,10.67190181947209,0.8908080186939719,0.6271484581639467,4.22577082386769,membrane,False
P51993,FUT6_HUMAN,359,5,1.5933767226577318,99.35518063775285,very_high,1016.5921513195884,638.0111726637581,160.05009249749585,11.421809582177929,0.8721844267170694,0.6028176035879974,4.190749869781751,membrane,False
Q2I0M4,LRC26_HUMAN,334,5,1.593238554758253,99.35518063775285,very_high,1161.8046176723765,729.2094546676768,308.52955962681904,11.968127173514093,0.9012304672531184,0.6565297038546467,2.69212599348279,membrane,False
Q01362,FCERB_HUMAN,244,5,1.5931515921693555,99.35518063775285,very_high,1015.5840455805184,637.4685563952073,174.07019033048698,11.263789192138642,0.8966810833496606,0.5756089045640131,4.512850750950843,membrane,False
Q9H106,SIRPD_HUMAN,197,5,1.5923970514825512,99.35518063775285,very_high,1112.1096613562524,698.3871643816882,276.7377675661071,10.373228076539531,0.8696957578896418,0.6000683462152501,2.994759898517904,secreted,False
Q9NWM8,FKB14_HUMAN,211,5,1.5921546282070889,99.35518063775285,very_high,961.900242977889,604.1500152905903,124.69882875288395,10.601982332230556,0.7766929878072457,0.5240900447413994,4.923658424050427,secreted,False
P01857,IGHG1_HUMAN,399,5,1.5921354606707256,99.35518063775285,very_high,1101.9042949422249,692.0920500548546,240.13503487767616,11.51849698640403,0.911566992007766,0.6504328682820996,3.8608871083398424,membrane,False
Q8IUC8,GLT13_HUMAN,556,5,1.5916825132821897,99.34634749580425,very_high,1032.6256721741129,648.7635967320869,150.33964723292377,11.91882197342175,0.89142653832952,0.6292042177060174,4.9333734103688816,membrane,False
P46094,XCR1_HUMAN,333,5,1.591475205982166,99.34634749580425,very_high,1004.752698870556,631.3341829594447,151.60832085606,10.802197859054372,0.8022785391397118,0.5702157161908366,5.222100368703788,membrane,False
O75388,GPR32_HUMAN,356,5,1.5911617982863842,99.33751435385567,very_high,1049.4332673472177,659.5390038120717,193.28324861830913,11.286156707986049,0.8981579147322241,0.6069806901025584,4.505502009669287,membrane,False
Q14CZ8,HECAM_HUMAN,416,5,1.5909708874841149,99.33751435385567,very_high,1250.1918637124245,785.8043623210649,386.201043119832,11.28388645692922,0.978707467203886,0.7262010151206524,3.564555639491231,membrane,False
Q9BZV2,S19A3_HUMAN,496,5,1.5907002948289437,99.32868121190708,very_high,992.8504931326886,624.1593695296726,118.4052700551839,11.740617682085633,0.901399536800662,0.5801381334036316,4.57247957390169,membrane,False
P21397,AOFA_HUMAN,527,5,1.5901084539862105,99.30218178606131,very_high,999.927444402651,628.8422917910808,121.4311403622428,11.62643755577879,0.8482472670722337,0.6090138087853084,6.250465462346378,membrane,False
Q16557,PSG3_HUMAN,428,5,1.589814715491117,99.30218178606131,very_high,1095.1099202365676,688.828647492222,229.55093927123835,11.614017919832264,0.8881608449092664,0.6482673320264462,4.064050818176084,secreted,False
Q9H4G1,CST9L_HUMAN,147,5,1.5896672484560768,99.29334864411271,very_high,1050.7440091172978,660.9836178836898,221.9061168802225,9.623378002660626,0.9285149632984804,0.5528947214587451,3.9089450540112822,secreted,False
O95057,DIRA1_HUMAN,198,5,1.588878577681886,99.28451550216411,very_high,962.245807588644,605.6131796999464,126.74323376743736,10.016291287632384,0.8465284533346109,0.5094817972816111,5.31083427131134,secreted,False
P37088,SCNNA_HUMAN,669,5,1.588743156913118,99.27568236021554,very_high,1055.6414695545252,664.4506791167033,158.58860110339788,11.75798318915594,0.9356830009497168,0.6404141780966147,4.937026759375119,membrane,False
Q15238,PSG5_HUMAN,335,5,1.5885494270889318,99.27568236021554,very_high,1053.3924157595782,663.1159205970476,199.98667768295925,11.418277181858263,0.8703467628065755,0.6060571846422895,4.126969721392695,secreted,False
O75063,XYLK_HUMAN,409,5,1.5881971964942865,99.26684921826694,very_high,1035.959593315075,652.2865017015622,172.88353293991224,12.21600050900726,0.9146079951435284,0.623407222366276,5.7775847050021945,membrane,False
Q86VW1,S22AG_HUMAN,577,5,1.5881419674860453,99.26684921826694,very_high,1007.478226780814,634.375419455741,122.44792118733574,11.78154377076685,0.8655455310127147,0.6114300828567639,5.217730174098385,membrane,False
Q5FYB0,ARSJ_HUMAN,599,5,1.5880237927353915,99.26684921826694,very_high,1056.435695866095,665.2518058591447,168.5304295892662,12.184922120048252,0.9044043893923348,0.6471168563245534,3.616133193793946,secreted,False
P51170,SCNNG_HUMAN,649,5,1.5880135989800974,99.26684921826694,very_high,1078.4624585743256,679.1267148249742,184.0231907444264,11.813726677046356,0.9318865275038508,0.6502015609664673,4.432516545997252,membrane,False
A0A087WSZ9,TVA30_HUMAN,112,5,1.587909272010423,99.25801607631834,very_high,1060.7425028599707,668.0120341607402,236.4784117100446,7.949855351103453,0.852770372517613,0.5613498409917019,3.8856029680300104,secreted,False
Q6EIG7,CLC6A_HUMAN,209,5,1.5879060178573263,99.25801607631834,very_high,1139.7811777207996,717.7888142632011,302.8411235579174,8.823436939094668,0.9377556907951672,0.6155256338291072,2.8982859668024408,membrane,False
P59901,LIRA4_HUMAN,499,5,1.5876989953340106,99.24918293436976,very_high,1153.124628947848,726.2866779755522,278.28736577715904,11.491603766866742,0.8939185970809173,0.7022186201884488,3.3422215432840097,membrane,False
P59533,T2R38_HUMAN,333,5,1.5875723125730792,99.24918293436976,very_high,1006.1747720694252,633.7820104944174,153.03039405492927,11.794500507342944,0.8359494137569344,0.5840631864212895,6.441211911418172,membrane,False
P49279,NRAM1_HUMAN,550,5,1.5874556018103092,99.24918293436976,very_high,983.9204598789332,619.8097501154039,102.4185151241128,11.528480263468634,0.8565392909073581,0.5917904461075708,5.719675528782747,membrane,False
Q6UXK5,LRRN1_HUMAN,716,5,1.5872395944765367,99.24918293436976,very_high,1046.8923879523832,659.5679641522902,143.69755804136992,11.693528908709466,0.8510436466804737,0.6326853577142326,4.68161993479799,membrane,False
